parent_asin,title,categories,main_category,price,average_rating,rating_number,details
B01N758MKT,"Apple Macbook Pro FE865LLA 13-Inch Laptop Retina Display(2.4GHz dual-core Intel i5 ,8GB RAM, 256GB SSD) (Renewed)","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,354.0,4.1,269,"{""RAM"": ""8 GB DDR3"", ""Brand"": ""Apple"", ""Color"": ""Silver"", ""Series"": ""MacBook Pro"", ""Voltage"": ""240 Volts"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Core i5-4278U"", ""Processor"": ""2.6 GHz core_i5_4278u"", ""Hard Drive"": ""256 GB"", ""Model Name"": ""MacBook Pro"", ""Item Weight"": ""3.55 pounds"", ""Screen Size"": ""13.3 Inches"", ""Memory Speed"": ""2.6 GHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""802.11a/b/g/n, 802.11abg, 802.11a, 802.11ac"", ""Hard Disk Size"": ""256 GB"", ""Processor Brand"": ""Intel"", ""Special Feature"": ""IPS Retina Display, FaceTime HD Camera, Dual Mics"", ""Card Description"": ""Integrated"", ""Operating System"": ""MacOS 10.14 Mojave"", ""Best Sellers Rank"": {""Computers & Accessories"": 22078, ""Traditional Laptop Computers"": 3566, ""Climate Pledge Friendly: Computers"": 2853}, ""Flash Memory Size"": ""256 GB"", ""Item model number"": ""ME866LLA"", ""Product Dimensions"": ""10.5 x 2.1 x 13.4 inches"", ""Computer Memory Type"": ""SDRAM"", ""Date First Available"": ""December 2, 2016"", ""Graphics Coprocessor"": ""Intel Iris Graphics"", ""Hard Drive Interface"": ""USB"", ""Number of Processors"": ""2"", ""Max Screen Resolution"": ""2560x1600 Pixels"", ""Item Dimensions  LxWxH"": ""10.5 x 2.1 x 13.4 inches"", ""Graphics Card Description"": ""Integrated"", ""Ram Memory Installed Size"": ""8 GB"", ""Standing screen display size"": ""13.3 Inches"", ""Average Battery Life (in hours)"": ""9 Hours""}"
B07V6SZYM9,"Lenovo L340 17.3"" Laptop Computer, 8th Gen Intel Core i3-8145U Up to 3.9GHz, 8GB DDR4, 1TB HDD, DVD-RW, AC WiFi, HDMI, USB 3.0, Bluetooth, Windows 10 Home","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,4.3,132,"{""RAM"": ""8 GB DDR4"", ""Brand"": ""Lenovo"", ""Series"": ""L340"", ""Batteries"": ""1 Lithium Polymer batteries required. (included)"", ""CPU Model"": ""Core i3"", ""CPU Speed"": ""2.1 GHz"", ""Processor"": ""2.1 GHz core_i3"", ""Hard Drive"": ""1 TB SSD"", ""Model Name"": ""L340"", ""Item Weight"": ""4.41 pounds"", ""Screen Size"": ""17.3 Inches"", ""Memory Speed"": ""2400 MHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""802.11a/b/g/n/ac, 802.11abg, 802.11a/b/g/n, 802.11a"", ""Hard Disk Size"": ""1 TB"", ""Processor Brand"": ""Intel"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 10"", ""Best Sellers Rank"": {""Computers & Accessories"": 60640, ""Traditional Laptop Computers"": 11586}, ""Hardware Platform"": ""PC"", ""Item model number"": ""L340"", ""Screen Resolution"": ""1400 x 900"", ""Product Dimensions"": ""14.11 x 9.27 x 0.91 inches"", ""Computer Memory Type"": ""DDR4 SDRAM"", ""Date First Available"": ""July 11, 2019"", ""Graphics Coprocessor"": ""Intel UHD Graphics 620"", ""Hard Drive Interface"": ""Serial ATA"", ""Number of Processors"": ""2"", ""Max Screen Resolution"": ""1400 x 900"", ""Item Dimensions  LxWxH"": ""14.11 x 9.27 x 0.91 inches"", ""Graphics Card Description"": ""Integrated"", ""Ram Memory Installed Size"": ""8 GB"", ""Standing screen display size"": ""17.3 Inches""}"
B00HWI4ORS,"Toshiba Qosmio X75-A7180 17.3-Inch Laptop (2.4 GHz Intel Core i7-4700MQ Processor, 16GB DIMM, 1TB HDD, 256GB SSD, Blu-ray BD-RE, Windows 8.1) Black","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,3.5,53,"{""RAM"": ""16 GB DIMM"", ""Brand"": ""Toshiba"", ""Color"": ""Red and Black"", ""Series"": ""Toshiba Qosmio X75-A7180"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Core i7"", ""Processor"": ""2.4 GHz core_i7"", ""Hard Drive"": ""256 GB SSD"", ""Model Name"": ""Toshiba Qosmio X75-A7180"", ""Item Weight"": ""7.6 pounds"", ""Screen Size"": ""17.3 Inches"", ""Memory Speed"": ""1600 MHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""NVIDIA"", ""Wireless Type"": ""802.11bgn"", ""Hard Disk Size"": ""256 GB"", ""Processor Brand"": ""Intel"", ""Card Description"": ""Dedicated"", ""Operating System"": ""Windows 8.1"", ""Flash Memory Size"": ""256"", ""Hardware Platform"": ""PC"", ""Item model number"": ""PSPLTU-0QU04V"", ""Optical Drive Type"": ""Blu-ray Disc Rewriteable (BD-RE) supporting 16 formats"", ""Product Dimensions"": ""10.7 x 16.5 x 1.7 inches"", ""Computer Memory Type"": ""SODIMM"", ""Date First Available"": ""January 29, 2014"", ""Graphics Coprocessor"": ""NVIDIA GeForce GTX 770M"", ""Hard Drive Interface"": ""Serial ATA"", ""Number of Processors"": ""1"", ""Max Screen Resolution"": ""1920x1080"", ""Item Dimensions  LxWxH"": ""10.7 x 16.5 x 1.7 inches"", ""Number of USB 3.0 Ports"": ""4"", ""Graphics Card Description"": ""Dedicated"", ""Ram Memory Installed Size"": ""16 GB"", ""Hard Drive Rotational Speed"": ""5400 RPM"", ""Standing screen display size"": ""17.3 Inches"", ""Average Battery Life (in hours)"": ""3.5 Hours""}"
B0C6MTQKLW,"HP 2022 Stream 14"" HD BrightView Laptop, Intel Celeron N4000, 4GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Blue, Win 11 S, 128GB Snowbell USB Card","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,269.0,4.3,571,"{""RAM"": ""4 GB DDR4"", ""Brand"": ""HP"", ""Color"": ""Blue"", ""CPU Model"": ""Celeron N"", ""Processor"": ""1.1 GHz celeron_n"", ""Hard Drive"": ""64 GB SSD"", ""Item Weight"": ""3.24 pounds"", ""Screen Size"": ""14 Inches"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""Bluetooth"", ""Hard Disk Size"": ""64 GB"", ""Processor Brand"": ""Intel"", ""Special Feature"": ""Anti-glare"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 11 S"", ""Best Sellers Rank"": {""Computers & Accessories"": 4870, ""Traditional Laptop Computers"": 577}, ""Flash Memory Size"": ""64 GB"", ""Hardware Platform"": ""PC"", ""Item model number"": ""HP Stream"", ""Product Dimensions"": ""13.27 x 8.9 x 0.7 inches"", ""Computer Memory Type"": ""DDR4 SDRAM"", ""Date First Available"": ""October 7, 2020"", ""Graphics Coprocessor"": ""Intel HD Graphics 600"", ""Hard Drive Interface"": ""Solid State"", ""Number of Processors"": ""4"", ""Max Screen Resolution"": ""1366 x 768 Pixels"", ""Item Dimensions  LxWxH"": ""13.27 x 8.9 x 0.7 inches"", ""Graphics Card Description"": ""Integrated"", ""Ram Memory Installed Size"": ""4 GB"", ""Standing screen display size"": ""14 Inches"", ""Average Battery Life (in hours)"": ""11 Hours""}"
B07B4BJGQS,"ASUS M580VD-EB54 VivoBook 15.6"" FHD thin and light Gaming Laptop (Intel Core i5-7300HQ, GTX 1050 2GB, 8GB DDR4, 256GB SSD), backlit keyboard","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,4.2,312,"{""RAM"": ""8 GB DDR4"", ""Brand"": ""ASUS"", ""Series"": ""ASUS VivoBook"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Speed"": ""2.5 GHz"", ""Processor"": ""2.5 GHz"", ""Hard Drive"": ""256 GB SSD"", ""Model Name"": ""ASUS VivoBook"", ""Item Weight"": ""5.09 pounds"", ""Screen Size"": ""15.6 Inches"", ""Memory Speed"": ""2133 MHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""NVIDIA"", ""Wireless Type"": ""802.11ac"", ""Hard Disk Size"": ""256 GB"", ""Processor Brand"": ""Intel"", ""Special Feature"": ""Anti-glare,Backlit Keyboard"", ""Card Description"": ""Dedicated"", ""Operating System"": ""Windows 10"", ""Best Sellers Rank"": {""Computers & Accessories"": 98259, ""Traditional Laptop Computers"": 20505}, ""Flash Memory Size"": ""256"", ""Item model number"": ""M580VD-EB54"", ""Product Dimensions"": ""15 x 10.1 x 0.8 inches"", ""Computer Memory Type"": ""GDDR4"", ""Date First Available"": ""May 29, 2017"", ""Graphics Coprocessor"": ""NVIDIA GeForce GTX 1050"", ""Hard Drive Interface"": ""USB 3.1"", ""Number of Processors"": ""4"", ""Max Screen Resolution"": ""1920 x 1080 Pixels"", ""Graphics Card Ram Size"": ""2"", ""Item Dimensions  LxWxH"": ""15 x 10.1 x 0.8 inches"", ""Number of USB 2.0 Ports"": ""2"", ""Number of USB 3.0 Ports"": ""1"", ""Graphics Card Description"": ""Dedicated"", ""Ram Memory Installed Size"": ""8 GB"", ""Standing screen display size"": ""15.6 Inches""}"
B00NJNG2NY,Acer Aspire V15 Nitro Black Edition VN7-591G-70TG 15.6-Inch Ultra HD Laptop,"[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,3.5,23,"{""RAM"": ""16 GB DDR3"", ""Brand"": ""Acer"", ""Color"": ""Black"", ""Series"": ""VN7-591G"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Core i7"", ""Processor"": ""2.5 GHz core_i7"", ""Hard Drive"": ""1 TB SATA"", ""Model Name"": ""VN7-591G"", ""Item Weight"": ""5.29 pounds"", ""Screen Size"": ""15.6 Inches"", ""Memory Speed"": ""3.5 GHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""NVIDIA"", ""Wireless Type"": ""802.11bgn"", ""Hard Disk Size"": ""1 TB"", ""Processor Brand"": ""Intel"", ""Card Description"": ""Dedicated"", ""Operating System"": ""Windows 8"", ""Flash Memory Size"": ""256"", ""Hardware Platform"": ""PC"", ""Item model number"": ""VN7-591G-70TG"", ""Product Dimensions"": ""15.34 x 10.14 x 0.94 inches"", ""Date First Available"": ""November 3, 2014"", ""Graphics Coprocessor"": ""NVIDIA GeForce GTX 860M"", ""Hard Drive Interface"": ""USB"", ""Number of Processors"": ""4"", ""Max Screen Resolution"": ""3840 x 2160 Pixels"", ""Graphics Card Ram Size"": ""2000 MB"", ""Item Dimensions  LxWxH"": ""15.34 x 10.14 x 0.94 inches"", ""Number of USB 3.0 Ports"": ""3"", ""Graphics Card Description"": ""Dedicated"", ""Ram Memory Installed Size"": ""16 GB"", ""Hard Drive Rotational Speed"": ""5400 RPM"", ""Standing screen display size"": ""15.6 Inches"", ""Average Battery Life (in hours)"": ""4 Hours""}"
B00Q441QRW,"Dell i7347-10051sLV Convertible Touchscreen Laptop (Windows 8.1, Intel Core i5-4210U, 13"" LED-lit Screen, Storage: 500 GB, RAM: 8 GB) Silver","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""2 in 1 Laptops""]",Computers,300.0,3.3,126,"{""RAM"": ""8 GB DDR3"", ""Brand"": ""Dell"", ""Color"": ""Silver"", ""Series"": ""Dell Notebook"", ""Voltage"": ""11.4 Volts"", ""CPU Model"": ""Core i5"", ""Processor"": ""2.7 GHz core_i5"", ""Hard Drive"": ""500 GB 5400RPM SATA Hard Drive"", ""Model Name"": ""Dell Notebook"", ""Item Weight"": ""5.65 pounds"", ""Screen Size"": ""13 Inches"", ""Memory Speed"": ""1600 MHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""Bluetooth"", ""Hard Disk Size"": ""500 GB"", ""Processor Brand"": ""Intel"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 8.1"", ""Best Sellers Rank"": {""2"": 2022, ""Computers & Accessories"": 120821}, ""Hardware Platform"": ""Windows"", ""Item model number"": ""i7347-10051sLV"", ""Product Dimensions"": ""13 x 8.74 x 8 inches"", ""Computer Memory Type"": ""DDR3 SDRAM"", ""Date First Available"": ""September 17, 2014"", ""Graphics Coprocessor"": ""Intel HD Graphics 4400"", ""Number of Processors"": ""1"", ""Max Screen Resolution"": ""1920x1080"", ""Item Dimensions  LxWxH"": ""13 x 8.74 x 8 inches"", ""Number of USB 3.0 Ports"": ""2"", ""Graphics Card Description"": ""Integrated"", ""Ram Memory Installed Size"": ""8 GB"", ""Hard Drive Rotational Speed"": ""5400 RPM"", ""Standing screen display size"": ""13 Inches""}"
B01NACWDGU,"HP 15.6 inch HD Laptop, Latest Intel Core i3-7100U 2.4GHZ, 8GB DDR4 RAM, 500GB HDD, HDMI, Bluetooth, SuperMulti DVD, WiFi, HD Webcam, Windows 10- Silver","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,3.7,27,"{""RAM"": ""8 GB SDRAM"", ""Brand"": ""HP"", ""Color"": ""Silver/gray"", ""Series"": ""15-ay192nr"", ""Batteries"": ""1 Lithium Ion batteries required."", ""CPU Model"": ""Core i3"", ""Processor"": ""2.4 GHz core_i3"", ""Hard Drive"": ""500 GB HDD"", ""Model Name"": ""15-ay192nr"", ""Item Weight"": ""4.73 pounds"", ""Screen Size"": ""15.6 Inches"", ""Memory Speed"": ""2133 MHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""802.11n"", ""Hard Disk Size"": ""500 GB"", ""Processor Brand"": ""Intel"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 10"", ""Hardware Platform"": ""PC"", ""Item model number"": ""Z4L83UA"", ""Screen Resolution"": ""1360 x 768 pixels"", ""Product Dimensions"": ""24 x 4 x 14 inches"", ""Computer Memory Type"": ""DDR SDRAM"", ""Date First Available"": ""November 29, 2016"", ""Graphics Coprocessor"": ""Intel HD Graphics 620"", ""Hard Drive Interface"": ""Serial ATA"", ""Number of Processors"": ""2"", ""Max Screen Resolution"": ""1366 x 768"", ""Item Dimensions  LxWxH"": ""24 x 4 x 14 inches"", ""Number of USB 2.0 Ports"": ""2"", ""Graphics Card Description"": ""Integrated"", ""Ram Memory Installed Size"": ""8 GB"", ""Standing screen display size"": ""15.6 Inches"", ""Average Battery Life (in hours)"": ""9 Hours""}"
B07RBC77MQ,"ASUS VivoBook Pro 17 17.3” Thin and Portable FHD Laptop, 8th Gen Intel Core i7-8550U Processor , NVIDIA GeForce MX150 Graphics, 8GB DDR4 RAM, 256GB SSD + 1TB HDD, USB-C, Backlit Keyboard, N705UN-ES76","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,3.9,67,"{""RAM"": ""8 GB DDR4"", ""Brand"": ""ASUS"", ""Color"": ""Star Grey"", ""Series"": ""ASUS VivoBook Pro"", ""Voltage"": ""19 Volts"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Core i7"", ""Processor"": ""4 GHz core_i7"", ""Hard Drive"": ""1000 GB Hybrid Drive"", ""Model Name"": ""ASUS VivoBook Pro"", ""Item Weight"": ""4.63 pounds"", ""Screen Size"": ""17.3 Inches"", ""Memory Speed"": ""2400 MHz"", ""Power Source"": ""Battery Powered"", ""Chipset Brand"": ""NVIDIA"", ""Wireless Type"": ""802.11ac"", ""Hard Disk Size"": ""1000 GB"", ""Processor Brand"": ""Intel"", ""Special Feature"": ""Backlit Keyboard"", ""Card Description"": ""GeForce MX150 2GB"", ""Operating System"": ""Windows 10 Home"", ""Best Sellers Rank"": {""Computers & Accessories"": 78545, ""Traditional Laptop Computers"": 15629}, ""Flash Memory Size"": ""256"", ""Item model number"": ""N705UN-ES76"", ""Product Dimensions"": ""16.2 x 10.6 x 0.8 inches"", ""Computer Memory Type"": ""Unknown"", ""Date First Available"": ""January 15, 2018"", ""Graphics Coprocessor"": ""NVIDIA GeForce MX150"", ""Hard Drive Interface"": ""Serial ATA"", ""Number of Processors"": ""4"", ""Max Screen Resolution"": ""1920x1080 Pixels"", ""Graphics Card Ram Size"": ""2 GB"", ""Item Dimensions  LxWxH"": ""16.2 x 10.6 x 0.8 inches"", ""Number of USB 2.0 Ports"": ""2"", ""Number of USB 3.0 Ports"": ""2"", ""Graphics Card Description"": ""GeForce MX150 2GB"", ""Ram Memory Installed Size"": ""8 GB"", ""Hard Drive Rotational Speed"": ""5400 RPM"", ""Standing screen display size"": ""17.3 Inches""}"
B0826DJYG1,"Dell Inspiron 15 5593: 10th Gen Core i5-1035G1, 256GB SSD, 8GB RAM, 15.6"" Full HD Display, Backlit Keyboard, Windows 10","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,649.0,4.4,221,"{""RAM"": ""8 GB DDR"", ""Brand"": ""Dell"", ""Series"": ""Inspiron 15"", ""Voltage"": ""240 Volts"", ""Batteries"": ""1 Lithium Ion batteries required."", ""CPU Model"": ""1.2GHz Cortex A8 Processor"", ""Processor"": ""1 GHz 1_2GHz_Cortex_A8"", ""Hard Drive"": ""256 GB SSD"", ""Model Name"": ""Inspiron 15"", ""Item Weight"": ""4.03 pounds"", ""Screen Size"": ""15.6 Inches"", ""Memory Speed"": ""2666 MHz"", ""Chipset Brand"": ""Allwinner"", ""Wireless Type"": ""802.11ac"", ""Hard Disk Size"": ""256 GB"", ""Processor Brand"": ""Intel"", ""Special Feature"": ""Anti-glare,Backlit Keyboard"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 10"", ""Best Sellers Rank"": {""Computers & Accessories"": 35384, ""Traditional Laptop Computers"": 6170}, ""Flash Memory Size"": ""64 GB"", ""Hardware Platform"": ""PC"", ""Item model number"": ""5593"", ""Screen Resolution"": ""1920 x 1080 pixels"", ""Optical Drive Type"": ""BD-R"", ""Product Dimensions"": ""19 x 12 x 3 inches"", ""Computer Memory Type"": ""DDR4 SDRAM"", ""Date First Available"": ""December 1, 2019"", ""Graphics Coprocessor"": ""Intel UHD Graphics"", ""Hard Drive Interface"": ""Solid State"", ""Number of Processors"": ""4"", ""Max Screen Resolution"": ""1920 x 1080"", ""Item Dimensions  LxWxH"": ""19 x 12 x 3 inches"", ""Graphics Card Description"": ""Integrated"", ""Ram Memory Installed Size"": ""64 GB"", ""Hard Drive Rotational Speed"": ""64"", ""Standing screen display size"": ""15.6 Inches"", ""Average Battery Life (in hours)"": ""3 \tyears""}"
B0891M4TY8,"Razer Blade 15 Gaming Laptop: Intel Core i7-9750H 6 Core, NVIDIA GeForce GTX 1660 Ti, 15.6"" FHD 144Hz, 16GB RAM, 256GB SSD, CNC Aluminum, Chroma RGB Lighting, Thunderbolt 3, 9th Gen i7-9750H","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,1295.35,4.4,696,"{""RAM"": ""16 GB DDR4"", ""Brand"": ""Razer"", ""Color"": ""Black"", ""Series"": ""Blade 15"", ""Voltage"": ""230 Volts"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""CPU Model"": ""Core i7 Family"", ""Processor"": ""4.5 GHz core_i7_family"", ""Hard Drive"": ""256 GB SSD"", ""Model Name"": ""Blade 15"", ""Item Weight"": ""8.93 pounds"", ""Screen Size"": ""15.6 Inches"", ""Memory Speed"": ""2667 MHz"", ""Chipset Brand"": ""NVIDIA"", ""Wireless Type"": ""802.11a/b/g/n/ac"", ""Hard Disk Size"": ""256 GB"", ""Processor Brand"": ""Intel"", ""Card Description"": ""Dedicated"", ""Operating System"": ""Windows 10"", ""Best Sellers Rank"": {""Computers & Accessories"": 40457, ""Traditional Laptop Computers"": 7229}, ""Flash Memory Size"": ""16"", ""Hardware Platform"": ""PC"", ""Item model number"": ""RZ09-03009E21-R3U1"", ""Optical Drive Type"": ""No Optical Drive"", ""Product Dimensions"": ""13.98 x 0.78 x 9.25 inches"", ""Computer Memory Type"": ""DDR4 SDRAM"", ""Date First Available"": ""April 30, 2020"", ""Graphics Coprocessor"": ""NVIDIA GeForce GTX 1660Ti"", ""Hard Drive Interface"": ""USB 3.1"", ""Number of Processors"": ""6"", ""Max Screen Resolution"": ""1920 x 1080 Pixels"", ""Graphics Card Ram Size"": ""6 GB"", ""Item Dimensions  LxWxH"": ""13.98 x 0.78 x 9.25 inches"", ""Number of USB 2.0 Ports"": ""7"", ""Number of USB 3.0 Ports"": ""3"", ""Graphics Card Description"": ""Dedicated"", ""Ram Memory Installed Size"": ""16 GB"", ""Standing screen display size"": ""15.6 Inches""}"
B00IHNYZ6M,"HP Pavilion 11-e115nr Touchsmart 11.6"" Touch Screen AMD Elite Quad-Core A6-1450 / 4GB DDR3 / 320GB HD / Webcam & Microphone / Windows 8.1 / Energy Star","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,3.1,24,"{""RAM"": ""4 GB DDR3"", ""Brand"": ""HP"", ""Color"": ""Silver/gray"", ""Series"": ""Hp Pavilion 11-e115nr"", ""Voltage"": ""110 Volts"", ""CPU Model"": ""AMD A6"", ""CPU Speed"": ""1.4 GHz"", ""Processor"": ""1.4 GHz amd_a6"", ""Hard Drive"": ""320 GB HDD"", ""Model Name"": ""Hp Pavilion 11-e115nr"", ""Item Weight"": ""3.09 pounds"", ""Screen Size"": ""11.6 Inches"", ""Chipset Brand"": ""AMD"", ""Wireless Type"": ""802.11bgn"", ""Hard Disk Size"": ""320 GB"", ""Processor Brand"": ""AMD A6"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 8"", ""Hardware Platform"": ""PC"", ""Item model number"": ""E8C46UA"", ""Product Dimensions"": ""11.42 x 8.5 x 1.41 inches"", ""Computer Memory Type"": ""SDRAM"", ""Date First Available"": ""February 16, 2014"", ""Hard Drive Interface"": ""Serial ATA-300"", ""Number of Processors"": ""4"", ""Max Screen Resolution"": ""1366 x 768"", ""Item Dimensions  LxWxH"": ""11.42 x 8.5 x 1.41 inches"", ""Number of USB 2.0 Ports"": ""1"", ""Number of USB 3.0 Ports"": ""3"", ""Graphics Card Description"": ""Integrated"", ""Ram Memory Installed Size"": ""4 GB"", ""Hard Drive Rotational Speed"": ""5400 RPM"", ""Standing screen display size"": ""11.6 Inches""}"
B00DXPJTEC,"Toshiba Satellite Laptop Computer - 15.6"" LED Screen / Intel Core i7-3630QM Processor / 8GB Memory / 750GB Hard Drive / Windows 8","[""Electronics"", ""Computers & Accessories"", ""Computers & Tablets"", ""Laptops"", ""Traditional Laptops""]",Computers,,4.0,30,"{""RAM"": ""8 GB"", ""Brand"": ""Toshiba"", ""Color"": ""Silver/Black"", ""Series"": ""Toshiba Satellite"", ""CPU Model"": ""Athlon 64 4200+"", ""Processor"": ""Athlon_64_4200_plus"", ""Hard Drive"": ""750 GB HDD"", ""Model Name"": ""Toshiba Satellite"", ""Item Weight"": ""6.95 pounds"", ""Screen Size"": ""15.6 Inches"", ""Chipset Brand"": ""Intel"", ""Wireless Type"": ""802.11bgn"", ""Hard Disk Size"": ""750 GB"", ""Processor Brand"": ""Intel"", ""Card Description"": ""Integrated"", ""Operating System"": ""Windows 8"", ""Hardware Platform"": ""PC"", ""Item model number"": ""PSKJJU-014009"", ""Package Dimensions"": ""16.8 x 13.9 x 2.1 inches"", ""Computer Memory Type"": ""DDR3 SDRAM"", ""Date First Available"": ""July 14, 2013"", ""Graphics Coprocessor"": ""Intel HD Graphics"", ""Number of Processors"": ""3630"", ""Number of USB 3.0 Ports"": ""2"", ""Graphics Card Description"": ""Integrated"", ""Ram Memory Installed Size"": ""8 GB"", ""Standing screen display size"": ""15.6 Inches""}"
