parent_asin,title,price,average_rating,rating_number,price_segment,connectivity,form_factor,brand,popularity_score,value_score
B071HT121F,"New bee [6 Pairs] Earphone Tips 12pcs Premium Replacement Earbud Tips Blocking Out Ambient Noise Memory Foam Earbuds Inner 4.9mm for Headphones with 5mm-7mm Tips (Red, S/M/L)",,4.2,450,,Unknown,Earbuds/In-Ear,New,0.3204600229157667,
B071HW5X3C,QearFun Stereo 3.5mm in Ear Cat Earphones Earbuds with Microphone with Earphone Storage Case for Smartphone MP3 iPod PC Music (Blue),9.98,4.0,2911,Budget (<$20),Unknown,Earbuds/In-Ear,QearFun,0.3029814402781312,2.488778054862843
B071J1PBKW,EarPod Cover Earphone and Ear Hook for Apple Headphones Earbuds for iPod iPhone 7/6 / 6S / 6 Plus/ 5S/ 5C/ 5 - Rainbow 10PCS (5 Pairs),,3.6,27,,Unknown,Earbuds/In-Ear,EarPod,0.2600266382980177,
B071J2FCSH,Marvel Over The Ear Wired Headphones with Built in Microphone Quality Sound from The Makers of iHome (Spiderman),,3.9,57,,Wired,Unknown,Marvel,0.29005737479573035,
B071JW71M9,Sony 950N1 Extra Bass Wireless Bluetooth Noise Cancelling Headphones - MDRXB950N1/B (Renewed),324.99,4.4,285,Luxury (>$200),Wireless,Unknown,Sony,0.3402909721783469,73.6938775510204
B071JWPTT9,"Piezoelectric Earphone High Impedance Ceramic Earpiece Bare Wire Leads Transistor Crystal Radios & DIY Make Electronics Projects 20,000 (20k) Ohm Sensitivity Vintage Classic Style Piezo Electric",8.99,4.6,166,Budget (<$20),Unknown,Unknown,Piezoelectric,0.3601690507374198,1.9501084598698484
B071K8JYDL,"USB Headset with Noise Canceling Microphone, PC Headphone with Mic Mute for Office Call Center Computer Skype Chat Business Meeting Softphone Drangon Voice Recognition Speech Dictation",28.99,4.4,184,Entry ($20-50),Unknown,Unknown,USB,0.34018749263604753,6.573696145124716
B071KSL3C1,Original Replacement Cable/Wire For Beats By Dre Headphones Solo/Studio/Pro/Detox/Wireless-Red (Discontinued by Manufacturer)+Original OEM Replacement Leather Pouch/Leather Bag for Dr. Dre Monster Bea,,4.2,60,,Wireless,Unknown,Original,0.3200604484455017,
B071L3DWVH,"Samsung U Flex Bluetooth Wireless In-ear Flexible Headphones with Microphone (US Version with Warranty), White - EO-BG950CWEGUS",,4.3,3515,,Wireless,Earbuds/In-Ear,Samsung,0.33360026843208,
B071L3RB6N,Solo1.0 Replacement Top Headband Leather Rubber Pad Cushion Compatible with Solo 1.0 Solo HD Headphones (Blue),,4.3,39,,Unknown,Unknown,Solo1.0,0.33003893289710273,
B071L55511,"Linkidea Headphones Carrying Case Compatible with Bose QuietComfort QC45, QC35 II, QC SE, SoundLink, SoundTrue Case, Protective Hard Shell Travel Bag with Cable, Charger Storage (Black)",12.9,4.5,164,Budget (<$20),Wired,Unknown,Linkidea,0.3501670016375723,2.860310421286031
B071L5SRW9,"CERRXIAN 3.5mm Headphone Splitter, 1FT 3.5mm Stereo Audio AUX Cable 3.5mm Stereo Male to 3 x Female 1 Input 3 Output Stereo Audio AUX Splitter Y Cable",,4.1,102,,Wired,Unknown,CERRXIAN,0.3101034795422994,
B071LDMQGB,"Jabra Evolve 75 MS Wireless Headset, Stereo – Includes Link 370 USB Adapter – Bluetooth Headset with World-Class Speakers, Active Noise-Cancelling Microphone, All Day Battery",234.99,4.4,420,Luxury (>$200),Wireless,Unknown,Jabra,0.34042928641805403,53.285714285714285
B071NJQ6J3,"12Pcs Replacement Eartips- RIYO Premium Memory Foam Earphone Earbuds Tips Noise Reducing Earbud Tips for 5mm-7mm in-Ear Headphones Nozzle (Large, Black)",,4.1,3913,,Unknown,Earbuds/In-Ear,12Pcs,0.3140080393017351,
B071P2LW39,Yinyoo Hand-Made Silver Copper Mixed Earphone Upgrade Cable for Shure SE535 SE846 UE900 DQSM LZ A3 LZ A4 Shockwave,,3.5,13,,Wired,Unknown,Yinyoo,0.2500122945990851,
B071P3H38W,"Kids Headphones Cat Ear-Inspired,AMENON Wired On/Over -Ear Foldable LED Gaming Headsets USB Rechargeable Lights 85dB Volume Limited Earphone iOS Android Laptop Boys Girls Travel Christmas Gift",,4.0,69,,Wired,Unknown,Kids,0.3000696693948155,
B071R6W13M,"PANASONIC Bluetooth Earbud Headphones with Microphone, Call/Volume Controller and Quick Charge Function - RP-HJE120B-A - in-Ear Headphones (Blue)",,3.5,166,,Wireless,Earbuds/In-Ear,PANASONIC,0.2501690507374198,
B071RBLY8S,"JVC Wireless Noise Canceling Over Ear Headphones, Bluetooth, Instant paring with NFC Technology - HAS90BNB, Black, One Size",148.5,3.5,35,Premium ($100-200),Wireless,Over-Ear,JVC,0.2500348346974077,42.307692307692314
B071RFPDHK,MXditect Sports Earphones with MIc Black,,2.9,19,,Unknown,Unknown,MXditect,0.19001844189862763,
B071RH3Q9H,iJoy Matte Rechargeable Wireless Bluetooth Foldable Over Ear Headphones with Mic (GWT),,4.1,129,,Wireless,Over-Ear,iJoy,0.3101311423902408,
B071RT7KJL,"in-Ear Earbuds Earphones Headphones, Sunshine Flying - Wired Bass Stereo 3.5mm Metal Housing, Built-in Mic for Samsung Galaxy S8/S8 Plus/Android (Black)",,3.5,31,,Wired,Earbuds/In-Ear,in-Ear,0.2500307364977127,
B071RZ1Y41,"TREBLAB XR100 Bluetooth Sport Headphones, Best Wireless Earbuds for Running Workout, Noise Cancelling Sweatproof Cordless Headset for Gym Use, True Beats Earphones w/Mic, iPhone Android (Purple)",,4.3,231,,Wireless,Earbuds/In-Ear,TREBLAB,0.330235646482464,
B071S8QS85,QearFun in Ear Wired 3.5 mm 3D Cute Cartoon Animal Unicorn Earphone/Earbuds/Headphones with Mic Hands-Free for iOS Android Smartphones Mp3,,3.8,263,,Wired,Earbuds/In-Ear,QearFun,0.28026843208002417,
B071SFQR9T,"Bluedio Bluetooth Headphones Active Noise Cancelling, F2 ANC Over Ear Wireless Headphones 180° Rotation,Wired and Wireless Headphones for Cell Phone/TV/PC - Black",,4.2,532,,Wireless,Over-Ear,Bluedio,0.3205440360095147,
B071V9CMMH,"12Pcs Replacement Eartips- RIYO Premium Memory Foam Earphone Earbuds Tips Noise Reducing Earbud Tips for 5mm-7mm in-Ear Headphones Nozzle (Black + Green, S/M/L)",,4.1,25,,Unknown,Earbuds/In-Ear,12Pcs,0.31002458919817016,
B071VQTRST,"Jabra Evolve 75 UC Wireless Headset, Stereo – Includes Link 370 USB Adapter – Bluetooth Headset with World-Class Speakers, Active Noise-Cancelling Microphone, All Day Battery",225.52,4.3,813,Luxury (>$200),Wireless,Unknown,Jabra,0.33083193453809023,52.32482598607889
B071WC5RG1,"Women Girl Rhinestone Jewelry Design Pearl Necklace Earphones,Super Bass HiFi Wired Earbuds Headphones with Mic Stereo Sound Music Earpiece for iOS and Android Smartphone (Gold)",,3.6,38,,Wired,Earbuds/In-Ear,Women,0.260037908347179,
B071WKP37Q,"Bluetooth 5.0 USB Adapter, Lovin Product USB Bluetooth 5.0 Wireless EDR Micro Adapter support Windows 10,8.1/8,7,Vista,XP,32/64Bit for Desktop, Laptop computer Headphone Headset Speaker Keyboard Mouse",,4.1,3111,,Wireless,Unknown,Bluetooth,0.31318635026288244,
B071WMQZ1Q,Poyatu Grey Earpads for Bose OE2 OE2i Headphones Replacement Ear Pads Ear Cushion Cups Gray,,4.1,34,,Unknown,Unknown,Poyatu,0.31003381014748393,
B071WVXLPF,"Logitech G433 7.1 Wired Gaming Headset with DTS Headphone: X 7.1 Surround for PC, PS4, PS4 PRO, Xbox One, Xbox One S, Nintendo Switch – Royal Blue",79.95,4.1,113,Mid-Range ($50-100),Wired,Unknown,Logitech,0.31011474959146074,19.45255474452555
B071WYN239,"Bluetooth Headphones, BASEUS Lightweight V4.1 Mini Wireless Bluetooth Headset Headphone Earphone with Mic for iPhone and Android Smart Phones with Removable Ear-Hook (Black)",,3.6,159,,Wireless,Unknown,Bluetooth,0.2601618788879535,
B071X24C6J,Lsgoodcare 100Pack White Silicone Rubber Replacement Mushroom EarTips Earbud Compatible for Motorola Kenwood Icom Yaesu Baofeng HYT Midland Cobra Radio Surveillance Acoustic Tube Earpiece Headset,19.59,4.4,46,Budget (<$20),Unknown,Earbuds/In-Ear,Lsgoodcare,0.3400461047465691,4.442176870748299
B071X41QPD,"XO Seven Ear Pads Replacement, XO 7 Earpads Parts Cushions Compatible with Turtle Beach Stealth Ear Force XO 7 / XO 7 Pro Gaming Headphones (Black)",,4.7,581,,Unknown,Unknown,XO,0.37059423895577875,
B071XBLJ3B,Jaras JJ-Box89 Pink/White Sport Portable Stereo CD Player with AM/FM Stereo Radio and Headphone Jack Plug,,4.2,901,,Unknown,Unknown,Jaras,0.32092209493138085,
B071XNVKBM,"Panasonic Bluetooth Earbud Headphones with Microphone, Call/Volume Controller and Quick Charge Function - RP-HJE120B-R - in-Ear Headphones (Red)",,3.8,215,,Wireless,Earbuds/In-Ear,Panasonic,0.28021925368368383,
B071XTFGG7,"In-ear Earbuds,COSPOR Wired Headphones Hands-free Noise Cancelling Earphones with Microphone",,3.1,57,,Wired,Earbuds/In-Ear,In-ear,0.2100573747957304,
B071XWMQGX,"Focal Spark Wireless Bluetooth In-ear Headphones, Black",,4.0,93,,Wireless,Earbuds/In-Ear,Focal,0.3000942585929856,
B071Y2X61J,"SoundPEATS Bluetooth Headphones Wireless Sweatproof Headset Sport Earbuds with Mic (Bluetooth 4.1,HD Stereo, iOS Battery Indicator, Secure Ear Hook Design,Noise Cancelling)",,3.6,70,,Wireless,Earbuds/In-Ear,SoundPEATS,0.2600706939447392,
B071Y5YVPC,Focal Spark Earphones Wireless Silver,22.95,3.7,56,Entry ($20-50),Wireless,Unknown,Focal,0.2700563502458066,6.185983827493262
B071Y75CDT,Spigen TEKA RA200 Airpods Earhooks Cover for Apple Airpods Earphones Headphones Earbuds (2 Pairs- Large & Small) Patent Pending - Black,,3.9,86,,Unknown,Earbuds/In-Ear,Spigen,0.2900870867435193,
B071Z6J3XL,"[6 Pairs] Earphone Tips New Bee 12pcs Premium Replacement Earbud Tips Blocking Out Ambient Noise Memory Foam Earbuds Inner 4.9mm for in-Ear Headphones with 5mm-7mm Tips (Black, S/M/L)",7.99,4.2,5919,Budget (<$20),Unknown,Earbuds/In-Ear,[6,0.3260632864487905,1.8978622327790975
B0721JH8WJ,"iPhone Earbuds, Linner Active Noise Cancelling Headphones Lightning In-Ear Wired Earphone w/ Built-In Mic and Remote (Comfortable and Secure Fit, MFi Certified) for iPhone X 8 7, iPad, iPod -Black",,3.6,38,,Wired,Earbuds/In-Ear,iPhone,0.260037908347179,
B0721JN6MH,"AGPtEK Q22 Bluetooth Headphones,Wireless Lightweight 4.1 Earbuds,HD Stereo Sweatproof Earbuds, 5 Hours Battery, Secure Fit for Sports with Noise Cancelling and Built-in Mic",,3.9,14,,Wireless,Earbuds/In-Ear,AGPtEK,0.2900133191490088,
B0721MP41Q,"[Upgraded] Anker SoundBuds Curve Wireless Headphones, 18H Battery, IPX7 Waterproof Bluetooth Headphones, Bluetooth 5.0, Built in Mic and Carry Pouch, SweatGuard Technology for Workout, Gym, Running",,4.3,15217,,Wireless,Unknown,[Upgraded],0.34558955163987753,
B0721NCM5Y,"D & K Exclusives Ear Hook Cover Tips for Earphone Headphones [7 Pairs] Anti-Slip Soft Silicone Ear Gels for Earpods Earbuds, Black, White, Red, Orange, Clear, Blue, Hot Pink",6.99,4.0,722,Budget (<$20),Unknown,Earbuds/In-Ear,D,0.30073870049502843,1.7431421446384041
B0721PHWR9,Kinbashi in-Ear Earphones Stereo Sound Noise Cancelling Earbuds Cord Wired Headphones (Grey),,3.4,69,,Wired,Earbuds/In-Ear,Kinbashi,0.24006966939481542,
B0721PY9BH,"Earbuds with Microphone,E XiuGe Metal Heavy Bass In Ear Earphones (black)",,2.8,13,,Unknown,Earbuds/In-Ear,Earbuds,0.18001229459908508,
B0721Q6HVC,"Earphones, Oliomp in-Ear Headphones with Microphone and Noise Isolating Headset for Apple iPhone iPod iPad Samsung Galaxy S7 S8 and Android Devices (Black)",,3.4,169,,Unknown,Earbuds/In-Ear,"Earphones,",0.24017212438719107,
B0721VPSPC,Bang & Olufsen Beoplay H4 Wireless Headphones - Black,169.44,4.4,478,Premium ($100-200),Wireless,Unknown,Bang,0.34048871031363187,38.42176870748299
B0721Y23LL,Braven Flye Sport Reflect Bluetooth Earbuds - Grey / Red,,3.4,56,,Wireless,Earbuds/In-Ear,Braven,0.2400563502458066,
B07226L59P,VoiceJoy Female 3.5mm CTIA Smartphone Headset to Only Cisco RJ9 Adapter Cable - 3.5mm Stereo Headphone Converter to Cisco Office IP Phones 9961 7940 7941 7942 8841 8845 9941 etc,8.96,3.9,156,Budget (<$20),Wired,Unknown,VoiceJoy,0.2901588052381822,2.2915601023017906
B072297ZXX,Wireless Headphones | Best Wireless Earbuds |Wireless Workout Earphones | Running Workout Sport Headphones | Sweatproof HD Stereo Earbuds | Noise Cancelling Headset Sports for Women Men Mic 9 Hours,,4.1,562,,Wireless,Earbuds/In-Ear,Wireless,0.31057477250722737,
B0722RV8BD,"Samsung 2017 32"" Full HD 1920 x 1080 Curved LED Ultra Slim Monitor with 16:9, 250cd/m2, 4ms, Gaming Mode, HDMI, Display Port, Headphones Inputs, Glossy White",,4.4,135,,Unknown,Unknown,Samsung,0.34013728968978346,
B0722RWQMW,Magnetic Earbuds 3.5mm Yinyoo MEMT X5 Metal Magnet Cute Mini in Ear Headphone with Microphone Quality Sound High Resolutions Headset HiFi Stereo Earphones for Samsung/iPhone/Android/iOS (Silver),,3.2,12,,Unknown,Earbuds/In-Ear,Magnetic,0.22001127004916135,
B072363JV8,"Audio-Technica ATH-E40 Professional In-Ear Monitor Headphones, Black",99.0,4.1,311,Mid-Range ($50-100),Unknown,Earbuds/In-Ear,Audio-Technica,0.31031761047636447,24.087591240875916
B07238XHCX,"BRAINWAVZ Round Velour Memory Foam Earpads - Suitable Many Large Headphones - SteelSeries, HD668B, ATH, AKG K553, HifiMan, ATH, Philips, Fostex, Sony Ear Pad & More",21.99,4.3,434,Entry ($20-50),Unknown,Unknown,BRAINWAVZ,0.3304436301169865,5.102088167053364
B0725L1Q8Y,"ZEROLEMON USB C to Lightning Cable, 6.4ft [Apple MFi Certified] Power Delivery Fast Charging Cable for iPhone 13 Pro Max/13 Mini, iPhone 12/12 Pro/ 11 Pro Max/X/XR/XS Max/ 8 Plus/AirPods Pro - Black",,4.6,58,,Wired,Earbuds/In-Ear,ZEROLEMON,0.3600583993456541,
B07284MZPT,Hermitshell Hard EVA Travel Red Case fits Sony XB950B1 / MDRXB950BT/B MDRXB950BT/L MDRXB950BT/R Extra Bass Bluetooth Headphones,14.99,4.6,160,Budget (<$20),Wireless,Unknown,Hermitshell,0.36016290343787727,3.2516268980477228
B07289ZZVL,LG TONE TRIUMPH HBS-510 wireless Bluetooth headset - Black,39.99,4.2,3175,Entry ($20-50),Wireless,Unknown,LG,0.3232519214580029,9.498812351543943
B0728G6PYG,Jaybird X3 Wireless in-Ear Headphones Camo,,2.8,71,,Wireless,Earbuds/In-Ear,Jaybird,0.18007171849466294,
B072BMG9TB,"USB Sound Card Adapter BENGOO 7.1 Channel External Audio Adapter Stereo Sound Card Converter 3.5mm AUX Microphone Jack for Gaming Headset Earphone PS4 Laptop Desktop Windows Mac OS Linux, Plug Play",15.99,4.0,1775,Budget (<$20),Unknown,Unknown,USB,0.30181755156474394,3.9875311720698257
B072BYW2KJ,AirPod Skins & Charging Case Cover – Protective Silicone Cover and Stylish Wraps Bundle Compatible with Apple AirPods (Grey Case & Space Grey Skin),16.99,3.8,62,Budget (<$20),Unknown,Earbuds/In-Ear,AirPod,0.2800624975453491,4.459317585301838
B072C5F75S,"MANMAI Hidoremi Double Lightning Headphone Audio and Charge for iPhone 7/7 Plus and Sync Data, Compatible for iOS 10.3",,1.0,2,,Unknown,Unknown,MANMAI,1.0245499237564098e-06,
B072DTFWZ7,"ALXCD Ear Gel for LG Tone Platinum HBS1100 Earphone, XS/S/M/L 4 Sizes 8 Pairs Soft Silicone Replacement Earbud Tip, Fit for LG HBS1100 HBS-1100 LG Tone Platinum [8 Pair] (Black)",6.99,4.2,302,Budget (<$20),Unknown,Earbuds/In-Ear,ALXCD,0.32030838952705076,1.660332541567696
B072DWJPK1,"DISDIM Moto Z Type C to 3.5mm Headphone Audio Adapter, 2 Pack USB-C to 3.5mm Female Aux Microphone Connector Cable for Motorola Moto Z, Le 2 / Le Pro 3 and Other Type C Devices",,3.4,124,,Wired,Unknown,DISDIM,0.24012601964062202,
B072F7231H,Sqrmekoko Inline Mic Remote Audio Cable Cord Line for Bose QuietComfort 25 QC25 Headphones (Black),9.98,3.9,50,Budget (<$20),Wired,Unknown,Sqrmekoko,0.29005020294626405,2.5524296675191818
B072FH72JG,Sennheiser HD 2.30i Black Ear Headphones (Discontinued by Manufacturer),,4.1,469,,Unknown,Unknown,Sennheiser,0.310479489364318,
B072HTCBBS,"Plantronics BackBeat 500 Wireless Bluetooth Headphones - Lightweight Memory Foam Headband and Earcups - Compatible with iPhone, iPad, Android, and Other Smart Devices - White",29.0,4.0,484,Entry ($20-50),Wireless,Unknown,Plantronics,0.3004948576131744,7.231920199501247
B072HTHH7Y,QC3 Replacement Earpads Ear Pad Cushion Compatible with Bose QC3 QuietComfort 3 OE/ OE1 Headphones,,4.5,178,,Unknown,Unknown,QC3,0.3501813453365049,
B072JW4HWP,Walkie Talkies Earpieces (10 Packs) 2 Pin Covert Air Acoustic Tube Headset for Retevis H-777 Kenwood PUXING Baofeng UV-5R BF-888S 2 Way Radio,35.99,4.2,362,Entry ($20-50),Unknown,Unknown,Walkie,0.3203698625224761,8.548693586698338
B072K2CFNT,"SinLoon Audio Splitter Cable,Gold Plated 3.5mm Audio Stereo Y Splitter Cable 90 Degree Right Angle 3.5mm Male to 2 Female Jack Headphone Splitter Adapter for Tablets, MP3 Players（ Blue）",,3.4,137,,Wired,Unknown,SinLoon,0.24013933878963087,
B072K65GHY,"VASLON Premium Wood Wired Earphones Earbuds Headphones with Microphone and Inline Control,Stereo Bass Noise-isolating Corded Headsets Wooden in-Ear Earphone Earbud Headphones with MIC & Line Control.",,3.0,44,,Wired,Earbuds/In-Ear,VASLON,0.20004405564672154,
B072KLMG96,"Genuine SENNHEISER Replacement Headband Pad with Stopper for HD380, HD380 Pro, PC350, PC350SE, PXC350 (fit Also Game Zero) Headphones",,4.4,117,,Unknown,Unknown,Genuine,0.3401188477911558,
B072KM3PBY,Jaras JJ-Box89 Red/Black Sport Portable Stereo CD Player with AM/FM Stereo Radio and Headphone Jack Plug,,4.2,900,,Unknown,Unknown,Jaras,0.32092107038145706,
B072LSVD8C,"NEW NEOMUSICIA Replacement Earpads for AKG K240 K241 K242 K270, K271, K272, K240 MkII, K271 Mk Headphones Sheepskin Leather Memory Foam Ear Cushions",21.0,4.5,102,Entry ($20-50),Unknown,Unknown,NEW,0.3501034795422994,4.656319290465632
B072M4RQ4Y,"Avantree [New] Secure Fit Underwater Waterproof Earbuds for Swimming, Wired Sports Headphones for Gym Running Diving Surfing, IPX7, Short Cord with Ear Hook and 6 Pair Soft Earphones Tips",,3.9,123,,Wired,Earbuds/In-Ear,Avantree,0.2901249950906983,
B072M874JM,"KK Cable MD-3F for Beyerdynamic T1 II, T5, Headphone Replacement Earphone Cable, Upgrade Audio Cable, 3.5mm TRS Male Plug to Dual 3.5mm Connector, MD-3F (4.9ft (1.5M))",,3.4,11,,Wired,Unknown,KK,0.24001024549923755,
B072MCHR4V,Conwork 10-Pack 3.5mm 1/8 inch Stereo Balanced TRS Female Socket Jack Connector Repair Headphone Earphone Jack Soldering Adapter,,3.8,24,,Unknown,Unknown,Conwork,0.28002356464824635,
B072MK1WDF,"Final E2000 in-Ear Headphones, Hi-Fi Sound Quality, Hires Certified, Award Winning, Aluminum Matte Black Housing, 3.5mm Standard Plug, Natural Sound with Superb Clarity, Designed in Japan",44.0,4.1,182,Entry ($20-50),Unknown,Earbuds/In-Ear,Final,0.3101854435361999,10.705596107055962
B072MPY1N2,iHome iB88B Splash Proof Rugged Foldable Bluetooth Rechargeable Headphones with Mic Remote Control and Travel Pouch,,3.8,30,,Wireless,Unknown,iHome,0.2800297119477889,
B072NYTKX7,"Comply Sport Pro Sx-200 Memory Foam Earphone Tips with SweatGuard, Secure Fit Replacement Earbud Tips for Active Lifestyles (Medium, 3 Pair)",17.75,4.0,49,Budget (<$20),Unknown,Earbuds/In-Ear,Comply,0.3000491783963404,4.4264339152119705
B072P1GTLX,"Pioneer High Performance Hi-Res Balanced Wired in-Ear Headphones, Black SE-CH5BL(K)",,4.3,46,,Wired,Earbuds/In-Ear,Pioneer,0.33004610474656904,
B072Q2G6PH,"ALXCD Ear Tip for Shure SE Series Earphone, 3 Pair (S/M/L) Soft Memory Foam Noise-Isolation Replacement Ear Tip, Fit for Shure SE115 SE210 SE215 SE315 SE425 SE535 SE846 [3 Pair](Black)",7.99,4.4,31,Budget (<$20),Unknown,Unknown,ALXCD,0.34003073649771276,1.8117913832199546
B072QW59MF,Mxstudio SE-570 Headphones Stereo Wired Earphones In-Ear Earphones Control Crystal Sound Earbuds with Mic White,,2.8,194,,Wired,Earbuds/In-Ear,Mxstudio,0.18019773813528497,
B072SB3BWN,"ONXE 3.5mm Headphone Splitter,2-Pack Stereo Audio Splitter Cable Adapter,3.5mm Male to 5 Female Earphone Splitter for iPod,Mp3 Player,Mobile Phone,Laptop,PC,Headphones,Speakers",,4.1,29,,Wired,Unknown,ONXE,0.31002868739786515,
B072SN17CY,GEMAN Bluetooth Headphones,999.99,3.9,70,Luxury (>$200),Wireless,Unknown,GEMAN,0.29007069394473917,255.7519181585678
B072SSZS42,Sony Digital Noise Cancelling in-Ear Headphones with Built-in Microphone (Compatible Devices) - Black,,3.6,2061,,Unknown,Earbuds/In-Ear,Sony,0.2621105728429382,
B072V1M85N,"elago Silicone Case with Keychain Compatible with Apple AirPods Case 1 & 2, Front LED Visible, Supports Wireless Charging, Protective Silicone [Dark Grey]",9.99,4.6,12481,Budget (<$20),Wireless,Earbuds/In-Ear,elago,0.37278638304848,2.1670281995661607
B072V5NXPY,"Avantree Priva IIA Bluetooth Transmitter, Dual Link aptX Low Latency for TV PC (3.5mm AUX, RCA, NOT Optical), Built-in Battery for Portable Use, Wireless Audio Adapter for Headphones",,3.9,400,,Wireless,Unknown,Avantree,0.2904087954195788,
B072WHRGG1,"CordPiggy Cord Organizer– Wire Management for Computer, Appliances, Chargers, Headphones, Earbuds, Camera, TV, Audio, Gaming – Flexible Cord Keeper, Lightweight Spiral Holder (Large, Black) Set of 2",9.99,4.5,174,Budget (<$20),Unknown,Earbuds/In-Ear,CordPiggy,0.35017724713680987,2.215077605321508
B072WN1J5F,"SMALLElectric 3.5mm 4-Pack Nylon Braided Auxiliary Audio Cable (5ft / 1.5m) Tangle-Free AUX Cable for Headphones, iPods, iPhones, iPads, Home/Car Stereos and More (Multicolor)",,4.2,756,,Wired,Unknown,SMALLElectric,0.3207735351924362,
B072WPTC15,"ALXCD Eartips Compatible with Sennheiser Momentum HD1 in-Ear Earbud, XS/S/M/L 4 Sizes 8 Pair Soft Silicone Replacement Ear Tips Adapters, Compatible with Sennheiser Earphone Momentum (8 Pairs)",7.98,4.4,387,Budget (<$20),Unknown,Earbuds/In-Ear,ALXCD,0.34039547627057004,1.8095238095238095
